cookie,duration,packet,byte,pps,bps,bpp,interarrival_time,port_src,port_dst,ip_proto,duration_sec,byte_count,packet_count,z_score-ipv4_src,z_score-ipv4_dst,z_score-ipv4_src-ipv4_dst,z_score-ipv4_src-ip_proto,is_attack
145,15,16,1355,1.0666666666666669,90.33333333333331,84.6875,0.9375,5050,45322,6,15,1355,16,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
146,15,26598,1400131393,1773.2,93342092.86666666,52640.47646439582,0.0005639521768554,2843,5050,6,15,1400131393,26598,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
150,15,3220,212520,214.66666666666663,14168.0,66.0,0.0046583850931677,5050,2843,6,15,212520,3220,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
151,11,6,541,0.5454545454545454,49.18181818181818,90.16666666666669,1.8333333333333333,45726,80,6,11,541,6,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
154,10,5,742,0.5,74.2,148.4,2.0,80,45726,6,10,742,5,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
189,17,17,1558,1.0,91.6470588235294,91.6470588235294,1.0,58756,5051,6,17,1558,17,-0.6917144638660746,1.787369649928835,0.1458649914978946,-0.449260350337442,0
195,17,17,1420,1.0,83.52941176470588,83.52941176470588,1.0,5051,58756,6,17,1420,17,1.175914588572327,-0.7525766947068778,-0.7293249574894727,2.021671576518489,0
211,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,6476,5051,17,16,809070,543,-0.6917144638660746,1.787369649928835,0.1458649914978946,-0.449260350337442,0
229,17,17,1528,1.0,89.88235294117646,89.88235294117646,1.0,45148,5051,6,17,1528,17,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
230,16,17,1414,1.0625,88.375,83.17647058823529,0.9411764705882352,5051,45148,6,16,1414,17,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
235,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,13,5051,17,16,810560,544,1.175914588572327,1.787369649928835,1.8962448894726296,-0.673890525506163,0
247,17,18,1612,1.0588235294117647,94.82352941176472,89.55555555555556,0.9444444444444444,33556,5051,6,17,1612,18,-1.1067431421857197,1.787369649928835,-0.7293249574894727,-0.673890525506163,0
249,16,16,1348,1.0,84.25,84.25,1.0,5051,33556,6,16,1348,16,1.175914588572327,-0.8936848249644174,-1.1669199319831562,2.021671576518489,0
253,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,2953,5051,17,16,810560,544,-1.1067431421857197,1.787369649928835,-0.7293249574894727,-0.673890525506163,0
4,15,18,1623,1.2,108.2,90.16666666666669,0.8333333333333334,47170,5050,6,15,1623,18,-1.0,0.6324555320336759,0.1147078669352808,-0.5590169943749475,0
9,15,16,1354,1.0666666666666669,90.26666666666668,84.625,0.9375,5050,47170,6,15,1354,16,1.0,-1.2649110640673518,-0.6882472016116854,1.6770509831248424,0
10,15,42223,2220442787,2814.866666666667,148029519.13333333,52588.46569405301,0.0003552566136939,221,5050,6,15,2220442787,42223,-1.0,0.6324555320336759,0.1147078669352808,-0.5590169943749475,0
13,15,2784,184008,185.6,12267.2,66.09482758620689,0.0053879310344827,5050,221,6,15,184008,2784,1.0,-1.2649110640673518,-0.6882472016116854,1.6770509831248424,0
14,10,5,475,0.5,47.5,95.0,2.0,56850,80,6,10,475,5,-1.0,0.6324555320336759,0.1147078669352808,-0.5590169943749475,0
24,16,17,1404,1.0625,87.75,82.58823529411765,0.9411764705882352,5051,57018,6,16,1404,17,-1.0,-1.2649110640673518,-1.4912022701586516,-0.5590169943749475,0
35,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,33990,6,15,1356,16,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
43,15,3848,254928,256.53333333333336,16995.2,66.24948024948024,0.0038981288981288,5050,703,6,15,254928,3848,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
53,17,18,1630,1.0588235294117647,95.88235294117646,90.55555555555556,0.9444444444444444,58726,5051,6,17,1630,18,1.0,-0.6324555320336759,0.917662935482247,0.5590169943749475,0
63,16,16,1338,1.0,83.625,83.625,1.0,5051,58726,6,16,1338,16,-1.0,1.2649110640673518,-0.6882472016116854,-0.5590169943749475,0
67,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,703,5051,17,16,809070,543,1.0,-0.6324555320336759,0.917662935482247,-1.118033988749895,0
156,15,18,1622,1.2,108.13333333333334,90.11111111111111,0.8333333333333334,34020,5050,6,15,1622,18,1.0,0.6324555320336759,0.1147078669352808,0.5590169943749475,0
159,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,34020,6,15,1356,16,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
164,15,20913,1090676743,1394.2,72711782.86666666,52153.05039927318,0.0007172572084349,6476,5050,6,15,1090676743,20913,1.0,0.6324555320336759,0.1147078669352808,0.5590169943749475,0
167,15,2041,134706,136.06666666666666,8980.4,66.0,0.0073493385595296,5050,6476,6,15,134706,2041,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
179,18,17,1558,0.9444444444444444,86.55555555555556,91.6470588235294,1.0588235294117647,58756,5051,6,18,1558,17,1.0,-0.6324555320336759,0.917662935482247,0.5590169943749475,0
180,11,5,475,0.4545454545454545,43.18181818181818,95.0,2.2,45920,80,6,11,475,5,1.0,0.6324555320336759,0.1147078669352808,0.5590169943749475,0
194,11,4,676,0.3636363636363636,61.45454545454545,169.0,2.75,80,45920,6,11,676,4,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
204,16,17,1420,1.0625,88.75,83.52941176470588,0.9411764705882352,5051,58756,6,16,1420,17,-1.0,1.2649110640673518,-0.6882472016116854,-0.5590169943749475,0
209,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,6476,5051,17,16,809070,543,1.0,-0.6324555320336759,0.917662935482247,-1.118033988749895,0
5,15,18,1623,1.2,108.2,90.16666666666669,0.8333333333333334,47170,5050,6,15,1623,18,-0.6488856845230502,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
6,15,16,1354,1.0666666666666669,90.26666666666668,84.625,0.9375,5050,47170,6,15,1354,16,2.1494338299826032,-0.8907337387831413,-0.3824508552957071,2.5894160976107523,0
11,15,42223,2220442787,2814.866666666667,148029519.13333333,52588.46569405301,0.0003552566136939,221,5050,6,15,2220442787,42223,-0.6488856845230502,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
12,15,2784,184008,185.6,12267.2,66.09482758620689,0.0053879310344827,5050,221,6,15,184008,2784,2.1494338299826032,-0.8907337387831413,-0.3824508552957071,2.5894160976107523,0
15,10,5,475,0.5,47.5,95.0,2.0,56850,80,6,10,475,5,-0.6488856845230502,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
17,10,5,742,0.5,74.2,148.4,2.0,80,56850,6,10,742,5,2.1494338299826032,-0.8907337387831413,-0.3824508552957071,2.5894160976107523,0
18,17,20,1747,1.1764705882352942,102.76470588235294,87.35,0.85,57018,5051,6,17,1747,20,-0.6488856845230502,0.3750457847507962,-0.8195375470622296,-0.3719603234136993,0
22,17,17,1404,1.0,82.58823529411765,82.58823529411765,1.0,5051,57018,6,17,1404,17,0.0811107105653811,-0.8907337387831413,-1.256624238828752,0.5293281525502642,0
26,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,221,5051,17,16,810560,544,-0.6488856845230502,0.3750457847507962,-0.8195375470622296,-0.7582268131125408,0
33,15,16,1487,1.0666666666666669,99.13333333333334,92.9375,0.9375,33990,5050,6,15,1487,16,-0.7705517503711221,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
34,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,33990,6,15,1356,16,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
41,15,35955,2100670299,2397.0,140044686.6,58424.98397997497,0.0004171881518564,703,5050,6,15,2100670299,35955,-0.7705517503711221,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
42,15,3848,254928,256.53333333333336,16995.2,66.24948024948024,0.0038981288981288,5050,703,6,15,254928,3848,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
48,10,5,475,0.5,47.5,95.0,2.0,45890,80,6,10,475,5,-0.7705517503711221,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
49,10,5,742,0.5,74.2,148.4,2.0,80,45890,6,10,742,5,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
61,16,15,1264,0.9375,79.0,84.26666666666667,1.0666666666666669,5051,58726,6,16,1264,15,0.0811107105653811,-0.4688072309384954,-0.8195375470622296,0.5293281525502642,0
75,15,18,1621,1.2,108.06666666666666,90.05555555555556,0.8333333333333334,51276,5050,6,15,1621,18,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
76,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,51276,6,15,1356,16,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
81,15,19819,1040238131,1321.2666666666669,69349208.73333333,52486.91311367879,0.0007568494878651,7190,5050,6,15,1040238131,19819,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
82,15,2614,172524,174.26666666666668,11501.6,66.0,0.0057383320581484,5050,7190,6,15,172524,2614,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
94,10,7,603,0.7,60.3,86.14285714285714,1.4285714285714286,46360,80,6,10,603,7,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
98,10,5,742,0.5,74.2,148.4,2.0,80,46360,6,10,742,5,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
104,15,17,1558,1.1333333333333333,103.86666666666666,91.6470588235294,0.8823529411764706,45310,5050,6,15,1558,17,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
105,15,15,1290,1.0,86.0,86.0,1.0,5050,45310,6,15,1290,15,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
109,15,24204,1410131045,1613.6,94008736.33333331,58260.24809948769,0.0006197322756569,8976,5050,6,15,1410131045,24204,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
110,15,3060,202908,204.0,13527.2,66.30980392156863,0.0049019607843137,5050,8976,6,15,202908,3060,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
117,10,5,475,0.5,47.5,95.0,2.0,45714,80,6,10,475,5,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
119,10,4,676,0.4,67.6,169.0,2.5,80,45714,6,10,676,4,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
123,15,17,1557,1.1333333333333333,103.8,91.58823529411764,0.8823529411764706,51288,5050,6,15,1557,17,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
124,15,17,1421,1.1333333333333333,94.73333333333332,83.58823529411765,0.8823529411764706,5050,51288,6,15,1421,17,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
130,15,25899,1360565603,1726.6,90704373.53333332,52533.518784509055,0.0005791729410401,4643,5050,6,15,1360565603,25899,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
